timestamp_ms,gpu_util,mem_util,mem_used,mem_total
526282,0,0,16684810240,42949672960
526292,0,0,16684810240,42949672960
526302,0,0,16684810240,42949672960
526312,0,0,16684810240,42949672960
526322,0,0,16684810240,42949672960
526332,0,0,16684810240,42949672960
526342,0,0,16684810240,42949672960
526352,0,0,16684810240,42949672960
526362,0,0,16684810240,42949672960
526372,0,0,16684810240,42949672960
526382,0,0,16684810240,42949672960
526392,0,0,16684810240,42949672960
526402,0,0,16684810240,42949672960
526412,0,0,16684810240,42949672960
526422,0,0,16684810240,42949672960
526432,0,0,16684810240,42949672960
526442,0,0,16684810240,42949672960
526452,0,0,16684810240,42949672960
526462,0,0,16684810240,42949672960
526472,0,0,16684810240,42949672960
526482,0,0,16684810240,42949672960
526492,0,0,16684810240,42949672960
526502,0,0,16684810240,42949672960
526512,0,0,16684810240,42949672960
526522,0,0,16684810240,42949672960
526532,0,0,16684810240,42949672960
526542,0,0,16684810240,42949672960
526552,0,0,16684810240,42949672960
526562,0,0,16684810240,42949672960
526572,0,0,16684810240,42949672960
526582,0,0,16684810240,42949672960
526592,0,0,16684810240,42949672960
526602,0,0,16684810240,42949672960
526612,0,0,16684810240,42949672960
526622,0,0,16684810240,42949672960
526632,0,0,16684810240,42949672960
526642,0,0,16684810240,42949672960
526652,0,0,16684810240,42949672960
526662,0,0,16684810240,42949672960
526672,0,0,16684810240,42949672960
526682,0,0,16684810240,42949672960
526692,0,0,16684810240,42949672960
526702,0,0,16684810240,42949672960
526712,0,0,16684810240,42949672960
526722,0,0,16684810240,42949672960
526732,0,0,16684810240,42949672960
526742,0,0,16684810240,42949672960
526752,0,0,16684810240,42949672960
526762,0,0,16684810240,42949672960
526772,0,0,16684810240,42949672960
526782,0,0,16684810240,42949672960
526792,0,0,16684810240,42949672960
526802,0,0,16684810240,42949672960
526812,0,0,16684810240,42949672960
526822,0,0,16684810240,42949672960
526832,0,0,16684810240,42949672960
526842,0,0,16684810240,42949672960
526852,0,0,16684810240,42949672960
526862,0,0,16684810240,42949672960
526872,0,0,16684810240,42949672960
526882,0,0,16684810240,42949672960
526892,0,0,16684810240,42949672960
526902,0,0,16684810240,42949672960
526912,0,0,16684810240,42949672960
526922,0,0,16684810240,42949672960
526932,0,0,16684810240,42949672960
526942,0,0,16684810240,42949672960
526952,0,0,16684810240,42949672960
526962,0,0,16814833664,42949672960
526972,0,0,16814833664,42949672960
526982,0,0,16814833664,42949672960
